116th Bill Name,117th Bill Name,Cosine Score,Matches,Short Title,Long Title
116-HB6706,117-HB1092,0.9173899780655379,short,"To place temporary restrictions on acquisitions by the People's Republic of China, and for other purposes.",
116-HB8719,117-HB285,0.9772425365103581,short & long,CASE-IT Act Curbing Abuse and Saving Expression In Technology Act,"To amend section 230 of the Communications Act of 1934 to limit the immunity of providers and users of interactive computer services under such section, and for other purposes."
116-HR1003,117-HR476,0.9773811624745931,short,Expressing the sense of the House of Representatives regarding wasteful Pentagon spending and supporting cuts to the bloated defense budget.,
116-HJR54,117-HJR20,0.8240381587374237,short,"Proposing an amendment to the Constitution of the United States recognizing and securing the fundamental right to life, liberty, and property, which includes housing, health care, education, and nutrition.",
116-HB5761,117-HB3304,0.9751257865793246,short,AUTO for Veterans Act Advancing Uniform Transportation Opportunities for Veterans Act,
116-HB8119,117-HB37,0.9540032691841439,short,Voter Integrity Protection Act,
116-HB4087,117-HB2673,0.944592976692449,short,CERCLA Liability Expansion and Accountability for Negligent and Unjust Pollution Act CLEANUP Act,
116-HB7969,117-HB1636,0.9542262931975467,short & long,Postal Vehicle Modernization Act,"To authorize funding for the purchase of electric or zero-emission vehicles for United States Postal Service fleet, and for other purposes."
116-HB8189,117-HB1293,0.8471277074134752,short,To amend the Help America Vote Act of 2002 to prohibit a State from counting a ballot cast in an election for Federal office which is received by the State after the date of the election.,
116-HB3136,117-HB2097,0.9616462054612274,long,,"To direct the Secretary of Energy to establish a program for the interim storage of high-level radioactive waste and spent nuclear fuel, and for other purposes."
116-HR319,117-HR358,0.954772168186811,short,"Recognizing and supporting the goals and ideals of ""National Sexual Assault Awareness and Prevention Month"".",
116-HB611,117-HB2223,0.9647354710081593,short,Child Interstate Abortion Notification Act,
116-HB2817,117-HB2223,0.9554299325061628,long,,"To amend title 18, United States Code, to prohibit taking minors across State lines in circumvention of laws requiring the involvement of parents in abortion decisions."
116-HR174,117-HR682,0.9869753165499816,short,Recognizing the self-determination of Gibraltar to determine its status as a British Overseas Territory.,
116-HR323,117-HR436,0.9583302064364703,short,"Supporting State, local, and community initiatives to encourage parents, teachers, camp counselors, and childcare professionals to take measures to prevent sunburns in the minors they care for, and expressing the sense of the House of Representatives that State, local, and community entities should continue to support efforts to curb the incidences of skin cancer beginning with childhood skin protection.",
116-HB3547,117-HB5322,0.9281973509271346,short,Students and Young Consumers Empowerment Act,
116-HB7122,117-HB1323,0.9797618651410783,short,Taxpayer Receipt Act,
116-HB8521,117-HB7021,0.9454364017155487,short,Landowner Easement Rights Act,
116-HB1782,117-HB7717,0.9596537664248366,short,American Apprenticeship Act,
116-HB5935,117-HB225,0.9673450828464718,long,,"To amend chapter 44 of title 18, United States Code, to more comprehensively address the interstate transportation of firearms or ammunition."
116-HB175,117-HB225,0.9748910957017034,short,"To amend chapter 44 of title 18, United States Code, to more comprehensively address the interstate transportation of firearms or ammunition.",
116-HB4934,117-HB620,0.9419806744310012,short,Dignity for Aborted Children Act,
116-HB8516,117-HB2651,0.8486560666143663,long,,"To provide for the retrocession of the District of Columbia to Maryland, and for other purposes."
116-HB8539,117-HB2651,0.9638520698110917,short,District of Columbia-Maryland Reunion Act,
116-HB8949,117-HB2809,0.9809351876473337,long,,"To authorize the President to provide disaster assistance to States and Indian Tribes under a major disaster recovery program, and for other purposes."
116-HB3882,117-HB4163,0.9908958012708957,short,Even Playing Field Act,
116-HB8333,117-HB2515,0.9436574872535923,long,,"To amend the National Environmental Policy Act of 1969 to clarify ambiguous provisions, align the Act with relevant case law, reflect modern technologies, optimize interagency coordination, and facilitate a more efficient, effective, and timely environmental review process."
116-HB1246,117-HB4524,0.96519994132433,short,Improving Access to Work Act,
116-HB5198,117-HB6519,0.9680384479200645,long,,"To amend the Federal Food, Drug, and Cosmetic Act regarding the patient medication information required to be included in the labeling of prescription drugs, and for other purposes."
116-HB1103,117-HB270,0.956425791835452,short,Genetically Engineered Salmon Labeling Act,
116-HR654,117-HR30,0.9832003824516308,short,Supporting the United Nations Sustainable Development Goals.,
116-HB6689,117-HB2994,0.9306873519145885,short,Accountability for Acting Officials Act,
116-HB6472,117-HB675,0.9473391665448823,short,COVID–19 Price Gouging Prevention Act,
116-HB5306,117-HB4143,0.9712313706779078,long,,To amend title XI of the Social Security Act to clarify the mailing requirement relating to social security account statements.
116-HB5761,117-HB1361,0.9713971270059445,short,AUTO for Veterans Act Advancing Uniform Transportation Opportunities for Veterans Act,
116-HB7456,117-HB987,0.9803473363839424,short,"To establish a grant program for domestic maritime workforce training and education, and for other purposes.",
116-HB9057,117-HB6149,0.9822379080734814,long,,"To amend the Public Health Service Act to develop and test an expanded and advanced role for direct-care workers who provide long-term services and supports to older adults and people with disabilities in efforts to coordinate care and improve the efficiency of service delivery, and for other purposes."
116-HB1082,117-HB2145,0.9314834725656517,short,SASCA Survivors’ Access to Supportive Care Act,
116-HB1262,117-HB4992,0.9857112598574973,short,21 to Buy Act,
116-HB5145,117-HB1341,0.9722718461741492,short,Promoting Women in Trucking Workforce Act,
116-HB3688,117-HB232,0.9189416685853194,short,Public Service Transparency Act,
116-HB3119,117-HB1731,0.9704544132013351,short,BEST Act Biliteracy Education Seal and Teaching Act,
116-HB5016,117-HB5897,0.9532475820921706,short & long,Fair and Clear Campaign Transparency Act,To direct the Federal Communications Commission to promulgate regulations requiring material in the online public inspection file of a covered entity to be made available in a format that is machine-readable.
116-HB5718,117-HB3979,0.9676326276946754,long,,"To establish a refund effective date for rates and charges under the Natural Gas Act, and for other purposes."
116-HB8610,117-HB7193,0.9491889188674214,long,,"To withdraw normal trade relations treatment from, and apply certain provisions of title IV of the Trade Act of 1974 to, products of the People's Republic of China, and to expand the eligibility requirements for products of the People's Republic of China to receive normal trade relations treatment in the future, and for other purposes."
116-HB3563,117-HB3993,0.9885039293295969,short,Stop Shackling and Detaining Pregnant Women Act,
116-HJR5,117-HJR2,0.9713927724354988,short,Proposing an amendment to the Constitution of the United States relative to balancing the budget.,
116-HB126,117-HB126,0.9853053198070054,short,Students Voicing Opinions in Today’s Elections (VOTE) Act,
116-HB3822,117-HB3097,0.7834688043681792,short,Green Transportation Act,
116-HB409,117-HB1425,0.9936838310305971,short,To amend the Internal Revenue Code of 1986 to repeal the limitation on the cover over of distilled spirits taxes to the Virgin Islands and Puerto Rico.,
116-HB645,117-HB2301,0.9918738302737745,short,Automatic Voter Registration Act,
116-HCR12,117-HCR12,0.9360506576087623,short,Expressing the sense of Congress that a commemorative postage stamp should be issued in honor of the Buffalo Soldiers.,
116-HB1351,117-HB2739,0.9226635089726262,short,SURVIVE Act Securing Urgent Resources Vital to Indian Victim Empowerment Act,
116-HB7748,117-HB1545,0.9211256995484778,short,Crisis Counseling Act,
116-HB370,117-HB3078,0.9679094480576479,short,Pipeline and LNG Facility Cybersecurity Preparedness Act,
116-HB5844,117-HB9445,0.9263482882992071,short,ACCESS Rural America Act Access to Capital Creates Economic Strength and Supports Rural America Act,
116-HB734,117-HB576,0.9469527594843278,short,Next Generation Votes Act,
116-HB1708,117-HB1075,0.9495328796256817,short,Rim of the Valley Corridor Preservation Act,
116-HB5546,117-HB546,0.9800581506208303,short,Effective Assistance of Counsel in the Digital Era Act,
116-HB3280,117-HB3834,0.9261292858046936,short,LGBTQ Essential Data Act,
116-HB7799,117-HB1809,0.9561509881070421,short,"To designate a portion of United States Route 80 in Alabama as the ""John R. Lewis Voting Rights Highway"", and for other purposes.",
116-HB200,117-HB416,0.9781872564133196,short,Border Wall Trust Fund Act,
116-HB8292,117-HB6765,0.6414034010533565,short & long,FUELS Act Farmers Undertake Environmental Land Stewardship Act,"To amend the Water Resources Reform and Development Act of 2014 with respect to the application of the Spill Prevention, Control, and Countermeasure rule to certain farms, and for other purposes."
116-HB5421,117-HB2209,0.9602891622731681,long,,To amend the Controlled Substances Act to list fentanyl-related substances as schedule I controlled substances.
116-HB2935,117-HB2209,0.9704246984593637,short,Stopping Overdoses of Fentanyl Analogues Act,
116-HB3891,117-HB4090,0.9750123380659319,short,Making Education Affordable and Accessible Act,
116-HB2993,117-HB4758,0.9739583882714722,short,Steel Industry Preservation Act,
116-HB7335,117-HB1042,0.912435274487628,short,Protecting Critical Infrastructure Act,
116-HB5046,117-HB1115,0.9625121453555815,short,Global War on Terrorism Memorial Location Act,
116-HB6235,117-HB9490,0.9717653927949965,short,NETWORKS Act Neutralizing Emerging Threats from Wireless OEMs Receiving direction from Kleptocracies and Surveillance states Act,
116-HB5831,117-HB534,0.9361938531943657,short,Protecting Life in Foreign Assistance Act,
116-HB433,117-HB3567,0.926924367924564,short,Veterans’ Entry to Apprenticeship Act,
